Review,Date,Stars,Restaurant
,3 weeks ago, 5 stars ,VegetarianVillas
Drove from east side to eat here. Best vegetarian claypot rice! Reasonable price too.,4 weeks ago, 1 star ,VegetarianVillas
Nice place to eat,a month ago, 1 star ,VegetarianVillas
This store has ridiculous SMM measures. We are a family of 3 and we are prepared to sit separately in line with covid 19 measures of 2 pax dining. This store staff insisted that they are not allowed to serve us even if we sat separately as long as we come in together.,a month ago, 5 stars ,VegetarianVillas
,a month ago, 1 star ,VegetarianVillas
,a month ago, 5 stars ,VegetarianVillas
,2 months ago, 4 stars ,VegetarianVillas
,2 months ago, 4 stars ,VegetarianVillas
,2 months ago, 5 stars ,VegetarianVillas
,2 months ago, 5 stars ,VegetarianVillas
,2 months ago, 5 stars ,VegetarianVillas
The food is good and the staff are super efficient and very friendly.I love their yong tau foo. Food is reasonably priced too.,4 months ago, 4 stars ,VegetarianVillas
"Special Note: Place order and the staff will assign the seats

Have been supporting this vegetarian stall for a few years. …",4 months ago, 4 stars ,VegetarianVillas
,4 months ago, 4 stars ,VegetarianVillas
,4 months ago, 5 stars ,VegetarianVillas
,4 months ago, 4 stars ,VegetarianVillas
"(Translated by Google) The location is good, the food is good quality, the price is affordable, it's worth it, and it's great. …",4 months ago, 5 stars ,VegetarianVillas
Great food at very affordable spices. The vegetarian claypot rice is amazing,4 months ago, 5 stars ,VegetarianVillas
,4 months ago, 5 stars ,VegetarianVillas
"(Translated by Google) very good

(Original)
很好",4 months ago, 5 stars ,VegetarianVillas
,5 months ago, 5 stars ,VegetarianVillas
"Great Chinese vegetarian fare with a wide variety of foods to choose according to your mood. Feels cozy and intimate, but may seem a little crowded during peak hours. Overall, definitely one of the top places to go to for a great food and experience.",5 months ago, 4 stars ,VegetarianVillas
Good veg foods.,5 months ago, 1 star ,VegetarianVillas
,5 months ago, 5 stars ,VegetarianVillas
Best vegetarian in west,6 months ago, 3 stars ,VegetarianVillas
"Food is okay though they use a lot of processed food instead of fresh ingredients. The lady boss attitude is rather poor, but her staff are okay.",6 months ago, 5 stars ,VegetarianVillas
Good value good taste. Vegetarian no onion garlic.,6 months ago, 4 stars ,VegetarianVillas
Nice mock meat options. The curry chicken was nice.,7 months ago, 5 stars ,VegetarianVillas
,7 months ago, 5 stars ,VegetarianVillas
,7 months ago, 5 stars ,VegetarianVillas
"(Translated by Google) It's delicious! I returned to the old place after moving 3, the food still maintains the standard~ …",7 months ago, 5 stars ,VegetarianVillas
,7 months ago, 4 stars ,VegetarianVillas
"This is a place for vegetarian, I do really like the curry, overall this is good, but it can be crowded at times.",7 months ago, 4 stars ,VegetarianVillas
"Good and reasonably price, many options and variety. Close every Wednesday, unless Wednesday is 1st or 15th of lunar calendar. Unfortunately, after opening of NTU branch, the taste n flavor has changed. Less yummy, but still overall acceptable.",8 months ago, 1 star ,VegetarianVillas
"quantity of food is too low, 2 pieces of broccoli really? other tham that the food is quite tasty and affordable.",8 months ago, 5 stars ,VegetarianVillas
,8 months ago, 5 stars ,VegetarianVillas
,9 months ago, 5 stars ,VegetarianVillas
,9 months ago, 5 stars ,VegetarianVillas
,9 months ago, 5 stars ,VegetarianVillas
,9 months ago, 5 stars ,VegetarianVillas
,9 months ago, 5 stars ,VegetarianVillas
Ok,10 months ago, 4 stars ,VegetarianVillas
,10 months ago, 5 stars ,VegetarianVillas
One of the yummiest vegetarian cuisine place! I will always eat here whenever I'm at Jurong!,10 months ago, 4 stars ,VegetarianVillas
The food is not bad. Would recommend their claypot rice.,11 months ago, 5 stars ,VegetarianVillas
,11 months ago, 4 stars ,VegetarianVillas
"Very nice vegetarian food, prepared with quality.",11 months ago, 4 stars ,VegetarianVillas
,11 months ago, 5 stars ,VegetarianVillas
,11 months ago, 3 stars ,VegetarianVillas
,11 months ago, 5 stars ,VegetarianVillas
Great vegetarian food at very affordable price.,a year ago, 4 stars ,VegetarianVillas
Nice food but too limited space for dine in.,a year ago, 4 stars ,VegetarianVillas
"Food was nice there, but expect a long queue during the 1st and 15th lunar date.
Don't worry about the seat as the staffs there will allocate your seat after ordering.",a year ago, 2 stars ,VegetarianVillas
"(Translated by Google) Bossy

(Original)
Bossy 老板娘",a year ago, 5 stars ,VegetarianVillas
Favourite place to go to for vegetarian yong taw foo,a year ago, 5 stars ,VegetarianVillas
Yummy vegetarian lunch,a year ago, 5 stars ,VegetarianVillas
,a year ago, 4 stars ,VegetarianVillas
Fast service as always. Healthy yet delicious food,a year ago, 4 stars ,VegetarianVillas
,a year ago, 4 stars ,VegetarianVillas
Tasty vegetarian yong tao foo. The soup taste good.,a year ago, 5 stars ,VegetarianVillas
,a year ago, 4 stars ,VegetarianVillas
,a year ago, 5 stars ,VegetarianVillas
"Tasty food , a small local cafe , generally crowded during lunch and dinner time. Very friendly owner",a year ago, 5 stars ,VegetarianVillas
,a year ago, 5 stars ,VegetarianVillas
,a year ago, 4 stars ,VegetarianVillas
,a year ago, 5 stars ,VegetarianVillas
Variety of good food.,a year ago, 5 stars ,VegetarianVillas
,a year ago, 5 stars ,VegetarianVillas
Nice food... Lots of choices. Friendly seller.,a year ago, 5 stars ,VegetarianVillas
,a year ago, 5 stars ,VegetarianVillas
,a year ago, 5 stars ,VegetarianVillas
,a year ago, 5 stars ,VegetarianVillas
The wagyu bowl was incredibly good. Drool worthy. The only reason I'm giving a four and not a five is that I ordered +50% beef (which costs a whopping $10+) but the extra beef was clearly less than 50%. I felt a little ripped off. I should have taken a photo but I ate too quickly...anyway what can you do.,31 minutes ago, 4 stars ,WaCow
,a week ago, 5 stars ,WaCow
,a week ago, 5 stars ,WaCow
,3 weeks ago, 5 stars ,WaCow
,a month ago, 4 stars ,WaCow
The taste is not bad but the portion is not worth the price.,a month ago, 3 stars ,WaCow
,a month ago, 4 stars ,WaCow
Lovely takeaway and the beef and egg was so good with the fluffy rice!,a month ago, 5 stars ,WaCow
,a month ago, 5 stars ,WaCow
Amazing food and also pleasantly surprised when they sent a hand written birthday note to the recipient! …,2 months ago, 5 stars ,WaCow
,2 months ago, 5 stars ,WaCow
"“At this price, I expected more. Ordered the wagyu beef bento, which was quite good, but for this price range, there will be other options”",2 months ago, 3 stars ,WaCow
"Nice but expensive, similar to outside restaurant price",2 months ago, 4 stars ,WaCow
,2 months ago, 5 stars ,WaCow
"Waacow is one of the most expensive dining establishments in NUS, and this used to be with good reason. However, I just had lunch there today and I was sorely disappointed. For meals that are priced at around $20, the beef and pork bowls we …",2 months ago, 2 stars ,WaCow
The food is not bad. The portion of chirashi is generous but I think the rice portion is on the small side. Their wasabi sauce is nice. But for the price I think you could get better elsewhere (somewhere that's not in the middle of a university campus).,2 months ago, 3 stars ,WaCow
,2 months ago, 5 stars ,WaCow
,3 months ago, 5 stars ,WaCow
The beef bowl rice taste awesome. It melts in your mouth 😊,4 months ago, 5 stars ,WaCow
Simple but tasty food,4 months ago, 5 stars ,WaCow
,4 months ago, 5 stars ,WaCow
So many staff working but service so slow.,4 months ago, 1 star ,WaCow
,4 months ago, 4 stars ,WaCow
Delicious!,4 months ago, 5 stars ,WaCow
Yummy! Will buy again. Highly recommended. 5 star.,5 months ago, 5 stars ,WaCow
Good food,5 months ago, 5 stars ,WaCow
,5 months ago, 5 stars ,WaCow
Food taste good and price quite worthwhile,5 months ago, 4 stars ,WaCow
"Today is the start of P2HA, and we have to get waa cow for dinner. Still as lovely and consistent as every meal we had here. The yuzu foie gras wagyu beef bowl and original chirashi never fail to blow our minds. Tip: rmb to pre-order via whatsapp for self-collection, or be prepared to wait at least 30 mins.",6 months ago, 5 stars ,WaCow
,6 months ago, 5 stars ,WaCow
,6 months ago, 5 stars ,WaCow
,7 months ago, 4 stars ,WaCow
,7 months ago, 5 stars ,WaCow
,7 months ago, 5 stars ,WaCow
over rated.,8 months ago, 3 stars ,WaCow
"Overrated!!
Soso only la..
review say till got dragon got tiger..🤗",8 months ago, 3 stars ,WaCow
Small beef bowls for a moderately expensive price.,8 months ago, 3 stars ,WaCow
Good Japanese food!,8 months ago, 5 stars ,WaCow
Very good food though abit pricey.,8 months ago, 5 stars ,WaCow
Food is good,8 months ago, 5 stars ,WaCow
,8 months ago, 4 stars ,WaCow
,8 months ago, 5 stars ,WaCow
Beef was really good,9 months ago, 4 stars ,WaCow
,9 months ago, 5 stars ,WaCow
,9 months ago, 4 stars ,WaCow
"A bit pricey
But decent quality
May crave to eat it sometimes",9 months ago, 4 stars ,WaCow
,9 months ago, 5 stars ,WaCow
,9 months ago, 5 stars ,WaCow
Superb taste of wagyu don! It's considered expensive in the campus but totally worth it. My most favourite is mentaiko wagyu don for sure.,9 months ago, 5 stars ,WaCow
"(Translated by Google) It’s so delicious, I’m crying.

(Original)
好吃到快哭了",9 months ago, 5 stars ,WaCow
"Delicious but deducting 1 star because portions are about adequate for one of Snow White's seven dwarves. (More precisely, about 2/3 of what I'm used to.) Actually they could just increase the amount of rice since they are generous with the beef.",10 months ago, 4 stars ,WaCow
Located at Level 1 of Stephen Road Centre just diagonally opposite Frank by OCBC. …,10 months ago, 4 stars ,WaCow
,10 months ago, 2 stars ,WaCow
,11 months ago, 5 stars ,WaCow
The beef don can chang your life,11 months ago, 5 stars ,WaCow
"This is my 2nd time ordering the Yuzu Wagyu Bowl with Foie Gras and the food's been pretty decent. I've had better wagyu bowls with bigger slices of beef, onsen egg, and the whole shebang with similar pricing ($23-26 range, this bowl was $26+). But overall, not a bad option for wagyu bowls around this neighborhood.",11 months ago, 4 stars ,WaCow
Very delicious!,11 months ago, 5 stars ,WaCow
,11 months ago, 4 stars ,WaCow
,11 months ago, 5 stars ,WaCow
,a year ago, 5 stars ,WaCow
(Translated by Google) An Asian restaurant at the bend of a busy crossroads for a lunch break or just hungry. …,a year ago, 3 stars ,WaCow
,a year ago, 5 stars ,WaCow
I had the salmon aburi bowl for a change. Usually eat the beef ones which are great. …,a year ago, 3 stars ,WaCow
,a year ago, 5 stars ,WaCow
Taste was ok but really overpriced for the location. May go back if pricing changes if not many other selections outside,a year ago, 3 stars ,WaCow
,a year ago, 4 stars ,WaCow
I was skepital about ordering such expensive food but decided to give it a try after seeing the high review. …,a year ago, 4 stars ,WaCow
Nice dinning area at NUS.,a year ago, 4 stars ,WaCow
,a year ago, 5 stars ,WaCow
Tender juicy wagyu.,a year ago, 5 stars ,WaCow
Cannot get enough of their beef rice bowl!! It's def a must try,a year ago, 5 stars ,WaCow
,a year ago, 4 stars ,WaCow
Delicious assortment of wagyu beef don!,a year ago, 5 stars ,WaCow
,a year ago, 5 stars ,WaCow
,a year ago, 5 stars ,WaCow
Good taste for a beef or carnivorous fix!,a year ago, 5 stars ,WaCow
Waaaaaaaa Cow! Nice environment for lunch or dinner. Can't have my meals here as I'm not a staff. I wish I can eat here next time. Thanks for your friendly service! 5 Stars.,a year ago, 5 stars ,WaCow
,a year ago, 5 stars ,WaCow
,a year ago, 5 stars ,WaCow
Taste of the food provided were generally great and the mentaiko/truffle sauce was unique. Would definitely go back for more but got to take note of the hefty price tag on each bowl,a year ago, 5 stars ,WaCow
The wagyu bowl was incredibly good. Drool worthy. The only reason I'm giving a four and not a five is that I ordered +50% beef (which costs a whopping $10+) but the extra beef was clearly less than 50%. I felt a little ripped off. I should have taken a photo but I ate too quickly...anyway what can you do.,32 minutes ago, 4 stars ,UdonDon
